"기준년","대업종","중업종","규모","지방관서","공사규모","사업장수","근로자수"
2020,5,500,73,2020,J,1,1221
2020,5,500,73,2020,J,2,18262
2020,5,500,73,2030,J,2,2871
2020,5,500,73,2040,J,3,20097
2020,5,500,73,2140,J,1,1746
2020,5,500,73,3000,J,1,1746
2020,5,500,73,3000,J,1,3738
2020,5,500,73,3020,J,1,1148
2020,5,500,73,3130,J,1,1166
2020,5,500,73,4010,J,1,1656
2020,5,500,73,4010,J,1,2652
2020,5,500,73,4120,J,1,1369
2020,5,500,73,5000,J,1,2291
2020,5,500,73,5000,J,9,13861
2020,5,500,73,5110,J,1,3607
2020,5,500,73,5110,J,2,3896
2020,5,500,73,5160,J,1,5068
2020,5,500,73,5170,J,1,1356
2020,5,500,73,6220,J,1,1746
2020,5,500,73,7000,J,1,1101
2020,5,500,73,7000,J,2,30914
2020,5,500,73,7110,J,1,1746
2020,5,500,73,7210,J,1,1104
2020,5,501,11,2000,J,125,143
2020,5,501,11,2000,J,125,179
2020,5,501,11,2000,J,236,266
2020,5,501,11,2000,J,246,350
2020,5,501,11,2010,J,352,464
2020,5,501,11,2020,J,104,121
2020,5,501,11,2020,J,113,121
2020,5,501,11,2020,J,206,239
2020,5,501,11,2020,J,97,109
2020,5,501,11,2030,J,100,121
2020,5,501,11,2030,J,149,148
2020,5,501,11,2030,J,67,73
2020,5,501,11,2030,J,73,67
2020,5,501,11,2040,J,168,143
2020,5,501,11,2040,J,225,289
2020,5,501,11,2040,J,292,328
2020,5,501,11,2050,J,133,150
2020,5,501,11,2050,J,71,71
2020,5,501,11,2050,J,81,104
2020,5,501,11,2050,J,86,85
2020,5,501,11,2050,J,88,88
2020,5,501,11,2060,J,127,131
2020,5,501,11,2060,J,135,159
2020,5,501,11,2060,J,158,162
2020,5,501,11,2060,J,72,85
2020,5,501,11,2070,J,106,139
2020,5,501,11,2070,J,129,146
2020,5,501,11,2070,J,182,189
2020,5,501,11,2070,J,189,166
2020,5,501,11,2070,J,21,28
2020,5,501,11,2070,J,267,341
2020,5,501,11,2070,J,34,40
2020,5,501,11,2070,J,73,86
2020,5,501,11,2110,J,154,168
2020,5,501,11,2110,J,16,17
2020,5,501,11,2110,J,16,27
2020,5,501,11,2110,J,59,66
2020,5,501,11,2110,J,8,10
2020,5,501,11,2110,J,9,13
2020,5,501,11,2120,J,24,32
2020,5,501,11,2120,J,30,35
2020,5,501,11,2130,J,13,8
2020,5,501,11,2130,J,149,168
2020,5,501,11,2130,J,17,22
2020,5,501,11,2130,J,40,57
2020,5,501,11,2130,J,69,76
2020,5,501,11,2140,J,135,170
2020,5,501,11,2140,J,22,36
2020,5,501,11,2150,J,21,38
2020,5,501,11,2150,J,24,36
2020,5,501,11,2150,J,48,47
2020,5,501,11,3000,J,119,116
2020,5,501,11,3000,J,130,152
2020,5,501,11,3000,J,188,231
2020,5,501,11,3000,J,202,268
2020,5,501,11,3000,J,221,298
2020,5,501,11,3000,J,58,86
2020,5,501,11,3000,J,69,81
2020,5,501,11,3000,J,97,124
2020,5,501,11,3010,J,108,125
2020,5,501,11,3010,J,125,159
2020,5,501,11,3010,J,180,203
2020,5,501,11,3010,J,54,65
2020,5,501,11,3010,J,65,70
2020,5,501,11,3020,J,159,187
2020,5,501,11,3020,J,167,226
2020,5,501,11,3020,J,67,68
2020,5,501,11,3110,J,118,145
2020,5,501,11,3110,J,139,130
2020,5,501,11,3110,J,23,31
2020,5,501,11,3110,J,39,36
2020,5,501,11,3110,J,40,48
2020,5,501,11,3110,J,54,55
2020,5,501,11,3110,J,67,93
2020,5,501,11,3110,J,85,107
2020,5,501,11,3120,J,139,176
2020,5,501,11,3120,J,26,29
2020,5,501,11,3120,J,294,306
2020,5,501,11,3120,J,388,425
2020,5,501,11,3120,J,64,71
2020,5,501,11,3130,J,133,140
2020,5,501,11,3130,J,220,269
2020,5,501,11,3130,J,457,496
2020,5,501,11,3140,J,11,19
2020,5,501,11,3140,J,18,24
2020,5,501,11,3140,J,19,24
2020,5,501,11,3140,J,202,211
2020,5,501,11,3140,J,24,30
2020,5,501,11,3140,J,28,26
2020,5,501,11,3140,J,33,28
2020,5,501,11,3140,J,87,97
2020,5,501,11,3150,J,18,24
2020,5,501,11,3150,J,41,46
2020,5,501,11,3150,J,60,81
2020,5,501,11,4000,J,15,22
2020,5,501,11,4000,J,168,234
2020,5,501,11,4000,J,195,214
2020,5,501,11,4000,J,26,25
2020,5,501,11,4000,J,302,281
2020,5,501,11,4000,J,86,98
2020,5,501,11,4000,J,91,73
2020,5,501,11,4000,J,93,108
2020,5,501,11,4010,J,168,184
2020,5,501,11,4010,J,25,33
2020,5,501,11,4010,J,27,27
2020,5,501,11,4010,J,294,318
2020,5,501,11,4010,J,57,53
2020,5,501,11,4010,J,69,83
2020,5,501,11,4010,J,89,96
2020,5,501,11,4110,J,108,133
2020,5,501,11,4110,J,12,15
2020,5,501,11,4110,J,14,16
2020,5,501,11,4110,J,155,191
2020,5,501,11,4110,J,345,386
2020,5,501,11,4110,J,9,12
2020,5,501,11,4120,J,2,3
2020,5,501,11,4120,J,218,256
2020,5,501,11,4120,J,75,92
2020,5,501,11,4130,J,18,11
2020,5,501,11,4130,J,32,50
2020,5,501,11,4130,J,52,46
2020,5,501,11,4130,J,59,66
2020,5,501,11,4140,J,16,18
2020,5,501,11,4140,J,178,191
2020,5,501,11,4140,J,35,43
2020,5,501,11,4140,J,4,2
2020,5,501,11,4140,J,8,4
2020,5,501,11,5000,J,15,19
2020,5,501,11,5000,J,158,182
2020,5,501,11,5000,J,248,249
2020,5,501,11,5000,J,275,293
2020,5,501,11,5000,J,368,422
2020,5,501,11,5000,J,97,100
2020,5,501,11,5010,J,134,141
2020,5,501,11,5010,J,147,165
2020,5,501,11,5010,J,26,28
2020,5,501,11,5010,J,314,407
2020,5,501,11,5110,J,160,186
2020,5,501,11,5110,J,176,194
2020,5,501,11,5110,J,202,226
2020,5,501,11,5110,J,203,229
2020,5,501,11,5110,J,234,249
2020,5,501,11,5110,J,294,275
2020,5,501,11,5110,J,397,423
2020,5,501,11,5110,J,507,605
2020,5,501,11,5120,J,200,275
2020,5,501,11,5120,J,291,321
2020,5,501,11,5130,J,100,111
2020,5,501,11,5130,J,113,121
2020,5,501,11,5130,J,114,139
2020,5,501,11,5130,J,23,26
2020,5,501,11,5130,J,59,72
2020,5,501,11,5130,J,66,84
2020,5,501,11,5140,J,1,1
2020,5,501,11,5140,J,264,273
2020,5,501,11,5140,J,383,419
2020,5,501,11,5140,J,413,411
2020,5,501,11,5160,J,103,118
2020,5,501,11,5160,J,104,110
2020,5,501,11,5160,J,120,168
2020,5,501,11,5160,J,132,182
2020,5,501,11,5160,J,152,182
2020,5,501,11,5160,J,212,264
2020,5,501,11,5160,J,232,262
2020,5,501,11,5160,J,46,47
2020,5,501,11,5170,J,107,121
2020,5,501,11,5170,J,140,157
2020,5,501,11,5170,J,503,562
2020,5,501,11,5180,J,125,148
2020,5,501,11,5180,J,130,186
2020,5,501,11,5180,J,192,227
2020,5,501,11,5180,J,70,99
2020,5,501,11,6000,J,14,15
2020,5,501,11,6000,J,148,176
2020,5,501,11,6000,J,205,217
2020,5,501,11,6000,J,26,29
2020,5,501,11,6000,J,28,40
2020,5,501,11,6000,J,37,43
2020,5,501,11,6000,J,40,57
2020,5,501,11,6000,J,43,53
2020,5,501,11,6000,J,583,628
2020,5,501,11,6000,J,61,75
2020,5,501,11,6000,J,64,69
2020,5,501,11,6000,J,72,81
2020,5,501,11,6000,J,94,115
2020,5,501,11,6110,J,13,18
2020,5,501,11,6110,J,137,181
2020,5,501,11,6110,J,14,11
2020,5,501,11,6110,J,157,178
2020,5,501,11,6110,J,16,16
2020,5,501,11,6110,J,18,23
2020,5,501,11,6110,J,19,11
2020,5,501,11,6110,J,219,237
2020,5,501,11,6110,J,44,52
2020,5,501,11,6110,J,54,64
2020,5,501,11,6120,J,184,209
2020,5,501,11,6120,J,71,72
2020,5,501,11,6130,J,14,24
2020,5,501,11,6130,J,25,30
2020,5,501,11,6130,J,328,405
2020,5,501,11,6210,J,17,21
2020,5,501,11,6210,J,18,23
2020,5,501,11,6210,J,231,226
2020,5,501,11,6210,J,35,37
2020,5,501,11,6210,J,38,48
2020,5,501,11,6210,J,40,57
2020,5,501,11,6210,J,50,58
2020,5,501,11,6210,J,58,63
2020,5,501,11,6210,J,59,71
2020,5,501,11,6220,J,150,168
2020,5,501,11,6220,J,21,25
2020,5,501,11,6220,J,225,265
2020,5,501,11,6220,J,27,37
2020,5,501,11,6220,J,273,316
2020,5,501,11,6310,J,334,469
2020,5,501,11,6310,J,65,90
2020,5,501,11,7000,J,153,175
2020,5,501,11,7000,J,16,17
2020,5,501,11,7000,J,172,195
2020,5,501,11,7000,J,191,203
2020,5,501,11,7000,J,264,222
2020,5,501,11,7000,J,272,286
2020,5,501,11,7000,J,308,313
2020,5,501,11,7000,J,31,32
2020,5,501,11,7000,J,34,31
2020,5,501,11,7000,J,67,76
2020,5,501,11,7110,J,11,12
2020,5,501,11,7110,J,119,116
2020,5,501,11,7110,J,162,178
2020,5,501,11,7110,J,169,230
2020,5,501,11,7110,J,19,23
2020,5,501,11,7110,J,26,31
2020,5,501,11,7110,J,31,37
2020,5,501,11,7110,J,52,56
2020,5,501,11,7110,J,69,82
2020,5,501,11,7110,J,98,86
2020,5,501,11,7120,J,123,148
2020,5,501,11,7120,J,171,188
2020,5,501,11,7120,J,32,27
2020,5,501,11,7120,J,97,138
2020,5,501,11,7210,J,173,178
2020,5,501,11,7210,J,178,179
2020,5,501,11,7210,J,183,187
2020,5,501,11,7210,J,27,29
2020,5,501,11,7210,J,291,280
2020,5,501,11,7220,J,26,50
2020,5,501,11,7220,J,33,36
2020,5,501,11,7220,J,37,49
2020,5,501,11,7220,J,50,87
2020,5,501,11,7220,J,52,66
2020,5,501,11,7230,J,119,134
2020,5,501,11,7230,J,18,21
2020,5,501,12,2000,J,11,73
2020,5,501,12,2000,J,16,110
2020,5,501,12,2000,J,24,176
2020,5,501,12,2000,J,35,228
2020,5,501,12,2010,J,27,179
2020,5,501,12,2020,J,10,71
2020,5,501,12,2020,J,14,98
2020,5,501,12,2020,J,15,103
2020,5,501,12,2020,J,8,48
2020,5,501,12,2030,J,13,86
2020,5,501,12,2030,J,14,93
2020,5,501,12,2030,J,21,139
2020,5,501,12,2030,J,6,38
2020,5,501,12,2040,J,12,84
2020,5,501,12,2040,J,31,198
2020,5,501,12,2040,J,40,268
2020,5,501,12,2050,J,10,70
2020,5,501,12,2050,J,12,78
2020,5,501,12,2050,J,12,79
2020,5,501,12,2050,J,9,58
2020,5,501,12,2050,J,9,60
2020,5,501,12,2060,J,14,90
2020,5,501,12,2060,J,19,136
2020,5,501,12,2060,J,4,28
2020,5,501,12,2060,J,7,46
2020,5,501,12,2070,J,1,6
2020,5,501,12,2070,J,13,81
2020,5,501,12,2070,J,15,94
2020,5,501,12,2070,J,17,119
2020,5,501,12,2070,J,3,20
2020,5,501,12,2070,J,38,249
2020,5,501,12,2070,J,5,30
2020,5,501,12,2070,J,8,48
2020,5,501,12,2110,J,1,6
2020,5,501,12,2110,J,14,91
2020,5,501,12,2110,J,2,12
2020,5,501,12,2110,J,2,13
2020,5,501,12,2110,J,4,29
2020,5,501,12,2120,J,2,12
2020,5,501,12,2130,J,14,101
2020,5,501,12,2130,J,5,35
2020,5,501,12,2130,J,6,40
2020,5,501,12,2140,J,1,5
2020,5,501,12,2140,J,17,113
2020,5,501,12,2150,J,1,7
2020,5,501,12,2150,J,2,13
2020,5,501,12,2150,J,2,13
2020,5,501,12,3000,J,10,70
2020,5,501,12,3000,J,15,94
2020,5,501,12,3000,J,16,94
2020,5,501,12,3000,J,18,115
2020,5,501,12,3000,J,22,135
2020,5,501,12,3000,J,22,146
2020,5,501,12,3000,J,7,39
2020,5,501,12,3000,J,8,50
2020,5,501,12,3010,J,11,72
2020,5,501,12,3010,J,14,93
2020,5,501,12,3010,J,4,24
2020,5,501,12,3010,J,7,41
2020,5,501,12,3010,J,7,48
2020,5,501,12,3020,J,16,104
2020,5,501,12,3020,J,18,126
2020,5,501,12,3020,J,9,52
2020,5,501,12,3110,J,10,63
2020,5,501,12,3110,J,13,83
2020,5,501,12,3110,J,3,24
2020,5,501,12,3110,J,5,30
2020,5,501,12,3110,J,5,32
2020,5,501,12,3110,J,7,47
2020,5,501,12,3110,J,8,46
2020,5,501,12,3110,J,9,58
2020,5,501,12,3120,J,19,117
2020,5,501,12,3120,J,3,22
2020,5,501,12,3120,J,35,226
2020,5,501,12,3120,J,4,27
2020,5,501,12,3120,J,42,275
2020,5,501,12,3130,J,22,150
2020,5,501,12,3130,J,30,192
2020,5,501,12,3130,J,4,28
2020,5,501,12,3140,J,20,140
2020,5,501,12,3140,J,3,17
2020,5,501,12,3140,J,3,20
2020,5,501,12,3140,J,4,26
2020,5,501,12,3140,J,4,28
2020,5,501,12,3140,J,4,29
2020,5,501,12,3140,J,8,51
2020,5,501,12,3140,J,8,57
2020,5,501,12,3150,J,6,42
2020,5,501,12,3150,J,6,43
2020,5,501,12,3150,J,7,42
2020,5,501,12,4000,J,10,56
2020,5,501,12,4000,J,10,62
2020,5,501,12,4000,J,10,69
2020,5,501,12,4000,J,13,84
2020,5,501,12,4000,J,3,18
2020,5,501,12,4000,J,3,20
2020,5,501,12,4000,J,5,29
2020,5,501,12,4010,J,10,62
2020,5,501,12,4010,J,2,17
2020,5,501,12,4010,J,23,160
2020,5,501,12,4010,J,4,26
2020,5,501,12,4010,J,8,51
2020,5,501,12,4010,J,8,55
2020,5,501,12,4110,J,11,74
2020,5,501,12,4110,J,13,80
2020,5,501,12,4110,J,2,12
2020,5,501,12,4110,J,22,150
2020,5,501,12,4110,J,27,176
2020,5,501,12,4110,J,7,52
2020,5,501,12,4120,J,37,236
2020,5,501,12,4120,J,7,42
2020,5,501,12,4130,J,2,16
2020,5,501,12,4130,J,3,22
2020,5,501,12,4130,J,4,21
2020,5,501,12,4130,J,6,36
2020,5,501,12,4140,J,1,9
2020,5,501,12,4140,J,2,12
2020,5,501,12,4140,J,3,23
2020,5,501,12,4140,J,4,29
2020,5,501,12,4140,J,9,61
2020,5,501,12,5000,J,13,89
2020,5,501,12,5000,J,16,105
2020,5,501,12,5000,J,18,126
2020,5,501,12,5000,J,23,134
2020,5,501,12,5000,J,34,221
2020,5,501,12,5000,J,7,41
2020,5,501,12,5010,J,11,69
2020,5,501,12,5010,J,19,135
2020,5,501,12,5010,J,33,203
2020,5,501,12,5110,J,14,104
2020,5,501,12,5110,J,16,117
2020,5,501,12,5110,J,23,158
2020,5,501,12,5110,J,5,31
2020,5,501,12,5110,J,55,370
2020,5,501,12,5110,J,8,49
2020,5,501,12,5110,J,8,52
2020,5,501,12,5110,J,9,60
2020,5,501,12,5120,J,35,230
2020,5,501,12,5120,J,35,240
2020,5,501,12,5130,J,11,72
2020,5,501,12,5130,J,12,73
2020,5,501,12,5130,J,15,87
2020,5,501,12,5130,J,3,22
2020,5,501,12,5130,J,5,32
2020,5,501,12,5130,J,9,51
2020,5,501,12,5140,J,17,114
2020,5,501,12,5140,J,19,130
2020,5,501,12,5140,J,22,149
2020,5,501,12,5160,J,16,112
2020,5,501,12,5160,J,17,106
2020,5,501,12,5160,J,22,147
2020,5,501,12,5160,J,22,148
2020,5,501,12,5160,J,3,26
2020,5,501,12,5160,J,6,39
2020,5,501,12,5160,J,9,57
2020,5,501,12,5160,J,9,62
2020,5,501,12,5170,J,15,95
2020,5,501,12,5170,J,30,189
2020,5,501,12,5170,J,7,49
2020,5,501,12,5180,J,21,149
2020,5,501,12,5180,J,25,165
2020,5,501,12,5180,J,27,182
2020,5,501,12,5180,J,7,45
2020,5,501,12,6000,J,1,9
2020,5,501,12,6000,J,10,73
2020,5,501,12,6000,J,15,91
2020,5,501,12,6000,J,17,110
2020,5,501,12,6000,J,19,120
2020,5,501,12,6000,J,2,12
2020,5,501,12,6000,J,2,14
2020,5,501,12,6000,J,28,173
2020,5,501,12,6000,J,3,17
2020,5,501,12,6000,J,3,18
2020,5,501,12,6000,J,4,20
2020,5,501,12,6000,J,4,26
2020,5,501,12,6000,J,8,53
2020,5,501,12,6110,J,1,6
2020,5,501,12,6110,J,1,6
2020,5,501,12,6110,J,10,67
2020,5,501,12,6110,J,10,69
2020,5,501,12,6110,J,24,157
2020,5,501,12,6110,J,5,30
2020,5,501,12,6110,J,5,33
2020,5,501,12,6120,J,11,63
2020,5,501,12,6120,J,6,33
2020,5,501,12,6130,J,25,145
2020,5,501,12,6130,J,4,31
2020,5,501,12,6130,J,6,41
2020,5,501,12,6210,J,10,68
2020,5,501,12,6210,J,16,109
2020,5,501,12,6210,J,4,28
2020,5,501,12,6210,J,4,29
2020,5,501,12,6210,J,6,36
2020,5,501,12,6210,J,6,40
2020,5,501,12,6210,J,8,58
2020,5,501,12,6210,J,9,62
2020,5,501,12,6210,J,9,66
2020,5,501,12,6220,J,12,84
2020,5,501,12,6220,J,16,107
2020,5,501,12,6220,J,2,13
2020,5,501,12,6220,J,22,132
2020,5,501,12,6220,J,7,39
2020,5,501,12,6310,J,12,84
2020,5,501,12,6310,J,35,238
2020,5,501,12,7000,J,1,5
2020,5,501,12,7000,J,1,5
2020,5,501,12,7000,J,11,70
2020,5,501,12,7000,J,12,76
2020,5,501,12,7000,J,15,108
2020,5,501,12,7000,J,16,104
2020,5,501,12,7000,J,3,23
2020,5,501,12,7000,J,6,35
2020,5,501,12,7000,J,6,41
2020,5,501,12,7000,J,9,55
2020,5,501,12,7110,J,1,5
2020,5,501,12,7110,J,10,63
2020,5,501,12,7110,J,13,86
2020,5,501,12,7110,J,2,10
2020,5,501,12,7110,J,2,12
2020,5,501,12,7110,J,25,158
2020,5,501,12,7110,J,3,17
2020,5,501,12,7110,J,4,22
2020,5,501,12,7110,J,8,57
2020,5,501,12,7110,J,9,57
2020,5,501,12,7120,J,13,89
2020,5,501,12,7120,J,5,28
2020,5,501,12,7120,J,7,48
2020,5,501,12,7120,J,8,49
2020,5,501,12,7210,J,12,84
2020,5,501,12,7210,J,14,95
2020,5,501,12,7210,J,16,93
2020,5,501,12,7210,J,2,15
2020,5,501,12,7210,J,24,157
2020,5,501,12,7220,J,1,8
2020,5,501,12,7220,J,2,14
2020,5,501,12,7220,J,3,20
2020,5,501,12,7220,J,4,32
2020,5,501,12,7220,J,5,34
2020,5,501,12,7230,J,2,12
2020,5,501,12,7230,J,8,50
2020,5,501,13,2000,J,16,224
2020,5,501,13,2000,J,17,232
2020,5,501,13,2000,J,24,303
2020,5,501,13,2000,J,7,78
2020,5,501,13,2010,J,23,297
2020,5,501,13,2020,J,10,149
2020,5,501,13,2020,J,13,169
2020,5,501,13,2020,J,5,64
2020,5,501,13,2020,J,5,74
2020,5,501,13,2030,J,12,166
2020,5,501,13,2030,J,14,189
2020,5,501,13,2030,J,4,66
2020,5,501,13,2030,J,5,79
2020,5,501,13,2040,J,12,166
2020,5,501,13,2040,J,26,337
2020,5,501,13,2040,J,31,409
2020,5,501,13,2050,J,10,131
2020,5,501,13,2050,J,12,174
2020,5,501,13,2050,J,4,54
2020,5,501,13,2050,J,8,111
2020,5,501,13,2050,J,9,125
2020,5,501,13,2060,J,13,166
2020,5,501,13,2060,J,14,193
2020,5,501,13,2060,J,4,53
2020,5,501,13,2060,J,9,141
2020,5,501,13,2070,J,1,16
2020,5,501,13,2070,J,12,166
2020,5,501,13,2070,J,14,176
2020,5,501,13,2070,J,2,25
2020,5,501,13,2070,J,24,322
2020,5,501,13,2070,J,4,54
2020,5,501,13,2070,J,6,85
2020,5,501,13,2070,J,8,111
2020,5,501,13,2110,J,2,31
2020,5,501,13,2110,J,2,36
2020,5,501,13,2110,J,3,46
2020,5,501,13,2110,J,6,93
2020,5,501,13,2110,J,9,127
2020,5,501,13,2120,J,3,36
2020,5,501,13,2120,J,6,72
2020,5,501,13,2130,J,1,18
2020,5,501,13,2130,J,2,27
2020,5,501,13,2130,J,4,56
2020,5,501,13,2130,J,8,117
2020,5,501,13,2130,J,9,126
2020,5,501,13,2140,J,15,198
2020,5,501,13,2140,J,3,34
2020,5,501,13,2150,J,3,36
2020,5,501,13,2150,J,3,38
2020,5,501,13,2150,J,4,48
2020,5,501,13,3000,J,10,135
2020,5,501,13,3000,J,12,162
2020,5,501,13,3000,J,12,172
2020,5,501,13,3000,J,14,185
2020,5,501,13,3000,J,14,200
2020,5,501,13,3000,J,3,34
2020,5,501,13,3000,J,6,82
2020,5,501,13,3000,J,7,89
2020,5,501,13,3010,J,10,121
2020,5,501,13,3010,J,5,70
2020,5,501,13,3010,J,7,105
2020,5,501,13,3010,J,7,98
2020,5,501,13,3010,J,8,95
2020,5,501,13,3020,J,15,190
2020,5,501,13,3020,J,4,57
2020,5,501,13,3020,J,8,112
2020,5,501,13,3110,J,1,10
2020,5,501,13,3110,J,3,40
2020,5,501,13,3110,J,7,88
2020,5,501,13,3110,J,7,89
2020,5,501,13,3110,J,8,108
2020,5,501,13,3110,J,8,120
2020,5,501,13,3110,J,8,127
2020,5,501,13,3110,J,9,115
2020,5,501,13,3120,J,11,149
2020,5,501,13,3120,J,22,290
2020,5,501,13,3120,J,4,55
2020,5,501,13,3120,J,5,71
2020,5,501,13,3120,J,7,95
2020,5,501,13,3130,J,20,256
2020,5,501,13,3130,J,28,384
2020,5,501,13,3130,J,4,46
2020,5,501,13,3140,J,13,185
2020,5,501,13,3140,J,2,20
2020,5,501,13,3140,J,2,25
2020,5,501,13,3140,J,2,29
2020,5,501,13,3140,J,4,49
2020,5,501,13,3140,J,5,64
2020,5,501,13,3140,J,6,82
2020,5,501,13,3140,J,7,102
2020,5,501,13,3150,J,1,11
2020,5,501,13,3150,J,16,197
2020,5,501,13,3150,J,5,77
2020,5,501,13,4000,J,1,19
2020,5,501,13,4000,J,10,133
2020,5,501,13,4000,J,10,137
2020,5,501,13,4000,J,2,26
2020,5,501,13,4000,J,2,32
2020,5,501,13,4000,J,3,47
2020,5,501,13,4000,J,4,55
2020,5,501,13,4000,J,7,102
2020,5,501,13,4010,J,1,11
2020,5,501,13,4010,J,1,14
2020,5,501,13,4010,J,10,143
2020,5,501,13,4010,J,3,39
2020,5,501,13,4010,J,4,52
2020,5,501,13,4010,J,6,90
2020,5,501,13,4010,J,7,89
2020,5,501,13,4110,J,1,15
2020,5,501,13,4110,J,17,234
2020,5,501,13,4110,J,2,30
2020,5,501,13,4110,J,22,308
2020,5,501,13,4110,J,4,57
2020,5,501,13,4110,J,9,116
2020,5,501,13,4120,J,11,140
2020,5,501,13,4120,J,7,90
2020,5,501,13,4130,J,1,10
2020,5,501,13,4130,J,1,12
2020,5,501,13,4130,J,3,32
2020,5,501,13,4130,J,4,53
2020,5,501,13,4140,J,1,12
2020,5,501,13,4140,J,1,13
2020,5,501,13,4140,J,3,35
2020,5,501,13,4140,J,3,35
2020,5,501,13,4140,J,8,113
2020,5,501,13,5000,J,1,12
2020,5,501,13,5000,J,14,175
2020,5,501,13,5000,J,17,210
2020,5,501,13,5000,J,25,336
2020,5,501,13,5000,J,3,36
2020,5,501,13,5000,J,4,59
2020,5,501,13,5010,J,1,13
2020,5,501,13,5010,J,14,187
2020,5,501,13,5010,J,18,230
2020,5,501,13,5010,J,8,107
2020,5,501,13,5110,J,12,142
2020,5,501,13,5110,J,15,209
2020,5,501,13,5110,J,16,205
2020,5,501,13,5110,J,3,38
2020,5,501,13,5110,J,3,40
2020,5,501,13,5110,J,3,49
2020,5,501,13,5110,J,31,421
2020,5,501,13,5110,J,7,96
2020,5,501,13,5120,J,16,218
2020,5,501,13,5120,J,19,234
2020,5,501,13,5130,J,11,136
2020,5,501,13,5130,J,12,178
2020,5,501,13,5130,J,16,207
2020,5,501,13,5130,J,2,31
2020,5,501,13,5130,J,3,48
2020,5,501,13,5130,J,4,57
2020,5,501,13,5140,J,10,141
2020,5,501,13,5140,J,6,63
2020,5,501,13,5140,J,7,88
2020,5,501,13,5160,J,10,121
2020,5,501,13,5160,J,14,183
2020,5,501,13,5160,J,15,199
2020,5,501,13,5160,J,2,30
2020,5,501,13,5160,J,3,36
2020,5,501,13,5160,J,4,54
2020,5,501,13,5160,J,5,71
2020,5,501,13,5160,J,9,129
2020,5,501,13,5170,J,12,169
2020,5,501,13,5170,J,31,420
2020,5,501,13,5170,J,8,112
2020,5,501,13,5180,J,16,198
2020,5,501,13,5180,J,19,259
2020,5,501,13,5180,J,20,288
2020,5,501,13,5180,J,4,49
2020,5,501,13,6000,J,1,10
2020,5,501,13,6000,J,1,12
2020,5,501,13,6000,J,1,16
2020,5,501,13,6000,J,12,167
2020,5,501,13,6000,J,15,208
2020,5,501,13,6000,J,2,27
2020,5,501,13,6000,J,2,31
2020,5,501,13,6000,J,2,33
2020,5,501,13,6000,J,21,296
2020,5,501,13,6000,J,3,39
2020,5,501,13,6000,J,4,50
2020,5,501,13,6000,J,5,69
2020,5,501,13,6000,J,8,98
2020,5,501,13,6110,J,1,11
2020,5,501,13,6110,J,1,13
2020,5,501,13,6110,J,1,17
2020,5,501,13,6110,J,10,142
2020,5,501,13,6110,J,3,38
2020,5,501,13,6110,J,5,67
2020,5,501,13,6110,J,6,90
2020,5,501,13,6110,J,8,123
2020,5,501,13,6110,J,9,122
2020,5,501,13,6120,J,9,118
2020,5,501,13,6120,J,9,129
2020,5,501,13,6130,J,15,202
2020,5,501,13,6130,J,2,29
2020,5,501,13,6130,J,3,35
2020,5,501,13,6210,J,1,10
2020,5,501,13,6210,J,1,12
2020,5,501,13,6210,J,2,22
2020,5,501,13,6210,J,2,25
2020,5,501,13,6210,J,3,43
2020,5,501,13,6210,J,5,63
2020,5,501,13,6210,J,5,79
2020,5,501,13,6210,J,9,130
2020,5,501,13,6220,J,1,14
2020,5,501,13,6220,J,11,181
2020,5,501,13,6220,J,16,224
2020,5,501,13,6220,J,24,347
2020,5,501,13,6220,J,3,45
2020,5,501,13,6310,J,3,47
2020,5,501,13,6310,J,41,600
2020,5,501,13,7000,J,10,141
2020,5,501,13,7000,J,11,141
2020,5,501,13,7000,J,2,24
2020,5,501,13,7000,J,3,37
2020,5,501,13,7000,J,3,41
2020,5,501,13,7000,J,5,69
2020,5,501,13,7000,J,7,112
2020,5,501,13,7000,J,7,87
2020,5,501,13,7000,J,8,106
2020,5,501,13,7000,J,8,128
2020,5,501,13,7110,J,2,24
2020,5,501,13,7110,J,3,38
2020,5,501,13,7110,J,3,38
2020,5,501,13,7110,J,3,49
2020,5,501,13,7110,J,3,49
2020,5,501,13,7110,J,4,53
2020,5,501,13,7110,J,5,76
2020,5,501,13,7110,J,6,67
2020,5,501,13,7110,J,8,104
2020,5,501,13,7120,J,2,31
2020,5,501,13,7120,J,3,36
2020,5,501,13,7120,J,3,44
2020,5,501,13,7120,J,5,63
2020,5,501,13,7210,J,13,181
2020,5,501,13,7210,J,15,218
2020,5,501,13,7210,J,18,267
2020,5,501,13,7210,J,5,67
2020,5,501,13,7210,J,8,121
2020,5,501,13,7220,J,1,13
2020,5,501,13,7220,J,4,49
2020,5,501,13,7220,J,4,57
2020,5,501,13,7220,J,4,57
2020,5,501,13,7220,J,5,82
2020,5,501,13,7230,J,10,132
2020,5,501,13,7230,J,4,56
2020,5,501,21,2000,J,5,115
2020,5,501,21,2000,J,5,115
2020,5,501,21,2000,J,8,196
2020,5,501,21,2000,J,9,198
2020,5,501,21,2010,J,5,123
2020,5,501,21,2020,J,6,148
2020,5,501,21,2020,J,8,184
2020,5,501,21,2020,J,8,187
2020,5,501,21,2030,J,2,44
2020,5,501,21,2030,J,4,99
2020,5,501,21,2030,J,5,121
2020,5,501,21,2030,J,8,203
2020,5,501,21,2040,J,11,259
