"기준년","대업종","중업종","규모","지방관서","공사금액","사업장수","근로자수"
2019,4,400,73,2130,H,2,5528
2019,4,400,73,3000,H,1,1257
2019,4,400,73,3010,H,2,3775
2019,4,400,73,3020,F,1,1269
2019,4,400,73,3020,H,1,1681
2019,4,400,73,3110,G,1,1091
2019,4,400,73,3110,H,1,1386
2019,4,400,73,3120,H,3,4046
2019,4,400,73,3130,H,1,1044
2019,4,400,73,3140,H,2,2832
2019,4,400,73,3150,H,1,4486
2019,4,400,73,4110,H,1,2522
2019,4,400,73,5000,H,6,10137
2019,4,400,73,5010,H,4,4775
2019,4,400,73,5110,H,8,10898
2019,4,400,73,5120,G,1,1591
2019,4,400,73,5120,H,4,5790
2019,4,400,73,5130,G,1,1246
2019,4,400,73,5130,H,4,5430
2019,4,400,73,5140,H,5,6663
2019,4,400,73,5160,H,6,9891
2019,4,400,73,5170,H,6,11619
2019,4,400,73,5180,H,5,16042
2019,4,400,73,6000,E,1,1262
2019,4,400,73,6000,G,1,2872
2019,4,400,73,6000,H,1,1035
2019,4,400,73,6110,E,1,1579
2019,4,400,73,6210,G,1,1339
2019,4,400,73,6210,H,4,6497
2019,4,400,73,6220,H,2,2888
2019,4,400,73,6310,H,1,1218
2019,4,400,73,7000,H,1,1129
2019,4,400,73,7110,H,3,7357
2019,4,400,73,7210,H,3,3976
2019,4,400,73,7230,H,2,3060
2019,5,500,11,2000,J,11,20
2019,5,500,11,2010,J,3,4
2019,5,500,11,2020,J,2,4
2019,5,500,11,2030,J,7,13
2019,5,500,11,2040,J,12,26
2019,5,500,11,2060,J,1,3
2019,5,500,11,2070,J,5,13
2019,5,500,11,2120,J,2,6
2019,5,500,11,2130,J,2,5
2019,5,500,11,2140,J,1,3
2019,5,500,11,2150,J,1,0
2019,5,500,11,3000,J,9,19
2019,5,500,11,3020,J,4,9
2019,5,500,11,3120,J,1,3
2019,5,500,11,3140,J,6,10
2019,5,500,11,3150,J,2,2
2019,5,500,11,4000,J,6,7
2019,5,500,11,4010,J,1,3
2019,5,500,11,4110,J,1,4
2019,5,500,11,4130,J,3,5
2019,5,500,11,5000,J,10,17
2019,5,500,11,5010,J,3,4
2019,5,500,11,5110,J,4,5
2019,5,500,11,5120,J,3,3
2019,5,500,11,5130,J,4,10
2019,5,500,11,5140,J,2,5
2019,5,500,11,5160,J,5,20
2019,5,500,11,5170,J,2,4
2019,5,500,11,5180,J,9,27
2019,5,500,11,6000,J,4,8
2019,5,500,11,6110,J,3,4
2019,5,500,11,6120,J,2,6
2019,5,500,11,6130,J,1,4
2019,5,500,11,6210,J,3,3
2019,5,500,11,6220,J,2,3
2019,5,500,11,6310,J,2,3
2019,5,500,11,7000,J,2,5
2019,5,500,11,7110,J,2,5
2019,5,500,11,7120,J,4,5
2019,5,500,12,2000,J,4,32
2019,5,500,12,2010,J,3,18
2019,5,500,12,2020,J,1,6
2019,5,500,12,2030,J,6,38
2019,5,500,12,2040,J,7,50
2019,5,500,12,2050,J,13,87
2019,5,500,12,2060,J,1,6
2019,5,500,12,2070,J,13,86
2019,5,500,12,2120,J,1,9
2019,5,500,12,2130,J,5,34
2019,5,500,12,2140,J,2,12
2019,5,500,12,3010,J,3,18
2019,5,500,12,3020,J,8,55
2019,5,500,12,3110,J,4,30
2019,5,500,12,3120,J,4,25
2019,5,500,12,3140,J,1,7
2019,5,500,12,4000,J,5,30
2019,5,500,12,4110,J,4,28
2019,5,500,12,5000,J,13,88
2019,5,500,12,5010,J,6,52
2019,5,500,12,5110,J,6,43
2019,5,500,12,5120,J,1,8
2019,5,500,12,5130,J,6,40
2019,5,500,12,5140,J,4,25
2019,5,500,12,5160,J,4,23
2019,5,500,12,5170,J,5,30
2019,5,500,12,5180,J,2,11
2019,5,500,12,6000,J,4,24
2019,5,500,12,6110,J,2,17
2019,5,500,12,6130,J,5,33
2019,5,500,12,6210,J,7,45
2019,5,500,12,6220,J,4,25
2019,5,500,12,6310,J,3,24
2019,5,500,12,7000,J,6,42
2019,5,500,12,7110,J,4,30
2019,5,500,12,7210,J,6,36
2019,5,500,13,2000,J,9,120
2019,5,500,13,2010,J,2,25
2019,5,500,13,2040,J,6,91
2019,5,500,13,2060,J,1,10
2019,5,500,13,2070,J,1,11
2019,5,500,13,2130,J,1,13
2019,5,500,13,2140,J,1,11
2019,5,500,13,3010,J,1,10
2019,5,500,13,3020,J,2,23
2019,5,500,13,3120,J,2,29
2019,5,500,13,3130,J,1,18
2019,5,500,13,3140,J,2,22
2019,5,500,13,4000,J,4,57
2019,5,500,13,4010,J,1,18
2019,5,500,13,4110,J,1,10
2019,5,500,13,4130,J,2,27
2019,5,500,13,4140,J,1,11
2019,5,500,13,5000,J,4,57
2019,5,500,13,5010,J,3,36
2019,5,500,13,5110,J,1,10
2019,5,500,13,5120,J,2,27
2019,5,500,13,5130,J,2,25
2019,5,500,13,5140,J,1,11
2019,5,500,13,5180,J,1,10
2019,5,500,13,6000,J,5,70
2019,5,500,13,6110,J,1,15
2019,5,500,13,6120,J,2,21
2019,5,500,13,6210,J,2,29
2019,5,500,13,6220,J,5,59
2019,5,500,13,6310,J,5,68
2019,5,500,13,7000,J,18,226
2019,5,500,13,7110,J,4,62
2019,5,500,13,7120,J,1,17
2019,5,500,21,2000,J,1,24
2019,5,500,21,2030,J,2,48
2019,5,500,21,2040,J,4,96
2019,5,500,21,2050,J,1,20
2019,5,500,21,2060,J,1,21
2019,5,500,21,2140,J,1,21
2019,5,500,21,3000,J,3,76
2019,5,500,21,3020,J,1,21
2019,5,500,21,4000,J,1,20
2019,5,500,21,5000,J,4,97
2019,5,500,21,5120,J,1,22
2019,5,500,21,6110,J,1,24
2019,5,500,21,6130,J,1,22
2019,5,500,21,6210,J,1,23
2019,5,500,21,6220,J,1,26
2019,5,500,21,6310,J,1,23
2019,5,500,21,7000,J,3,67
2019,5,500,21,7110,J,3,72
2019,5,500,21,7120,J,1,22
2019,5,500,22,2000,J,3,95
2019,5,500,22,2010,J,2,63
2019,5,500,22,2030,J,1,42
2019,5,500,22,2040,J,6,241
2019,5,500,22,2120,J,1,36
2019,5,500,22,2130,J,2,61
2019,5,500,22,3000,J,1,35
2019,5,500,22,3010,J,1,31
2019,5,500,22,3020,J,4,141
2019,5,500,22,3140,J,1,38
2019,5,500,22,4000,J,1,38
2019,5,500,22,4110,J,1,44
2019,5,500,22,5000,J,5,190
2019,5,500,22,5120,J,2,78
2019,5,500,22,6000,J,2,76
2019,5,500,22,6210,J,2,74
2019,5,500,22,6220,J,1,30
2019,5,500,22,6310,J,2,62
2019,5,500,22,7110,J,2,67
2019,5,500,22,7230,J,1,31
2019,5,500,31,2000,J,1,56
2019,5,500,31,2010,J,1,90
2019,5,500,31,2030,J,2,159
2019,5,500,31,2040,J,6,399
2019,5,500,31,2060,J,1,50
2019,5,500,31,2130,J,1,50
2019,5,500,31,3000,J,1,68
2019,5,500,31,3020,J,5,359
2019,5,500,31,3120,J,1,71
2019,5,500,31,4000,J,5,315
2019,5,500,31,4120,J,1,67
2019,5,500,31,5000,J,8,603
2019,5,500,31,5120,J,1,70
2019,5,500,31,5130,J,1,68
2019,5,500,31,6220,J,1,63
2019,5,500,31,6310,J,7,509
2019,5,500,31,7000,J,1,86
2019,5,500,31,7110,J,1,94
2019,5,500,43,2040,J,9,1237
2019,5,500,43,2050,J,1,182
2019,5,500,43,2070,J,1,100
2019,5,500,43,3000,J,1,111
2019,5,500,43,3020,J,8,1415
2019,5,500,43,3130,J,1,219
2019,5,500,43,3150,J,1,111
2019,5,500,43,4000,J,1,249
2019,5,500,43,5000,J,13,2244
2019,5,500,43,5110,J,1,175
2019,5,500,43,5140,J,1,113
2019,5,500,43,6120,J,1,129
2019,5,500,43,6310,J,7,1143
2019,5,500,43,7000,J,4,886
2019,5,500,51,2000,J,3,976
2019,5,500,51,2040,J,5,2134
2019,5,500,51,5000,J,5,2112
2019,5,500,51,5160,J,1,380
2019,5,500,51,6130,J,1,475
2019,5,500,51,7000,J,1,461
2019,5,500,61,2040,J,3,2359
2019,5,500,61,5000,J,2,1243
2019,5,500,61,5010,J,1,580
2019,5,500,61,6000,J,1,907
2019,5,500,61,7000,J,2,1100
2019,5,500,73,2020,J,1,16326
2019,5,500,73,2030,J,1,1746
2019,5,500,73,2040,J,4,35500
2019,5,500,73,2140,J,1,1746
2019,5,500,73,3000,J,2,5459
2019,5,500,73,3020,J,1,1061
2019,5,500,73,4010,J,1,2294
2019,5,500,73,5000,J,8,12122
2019,5,500,73,6220,J,1,1746
2019,5,500,73,7000,J,2,28583
2019,5,500,73,7110,J,1,1746
2019,5,501,11,2000,J,709,927
2019,5,501,11,2010,J,332,419
2019,5,501,11,2020,J,454,512
2019,5,501,11,2030,J,372,413
2019,5,501,11,2040,J,618,698
2019,5,501,11,2050,J,402,428
2019,5,501,11,2060,J,437,473
2019,5,501,11,2070,J,818,922
2019,5,501,11,2110,J,208,233
2019,5,501,11,2120,J,49,58
2019,5,501,11,2130,J,251,289
2019,5,501,11,2140,J,144,193
2019,5,501,11,2150,J,84,106
2019,5,501,11,3000,J,899,1104
2019,5,501,11,3010,J,488,549
2019,5,501,11,3020,J,335,420
2019,5,501,11,3110,J,508,583
2019,5,501,11,3120,J,857,921
2019,5,501,11,3130,J,676,832
2019,5,501,11,3140,J,382,433
2019,5,501,11,3150,J,108,161
2019,5,501,11,4000,J,904,955
2019,5,501,11,4010,J,671,740
2019,5,501,11,4110,J,618,820
2019,5,501,11,4120,J,223,291
2019,5,501,11,4130,J,140,167
2019,5,501,11,4140,J,238,247
2019,5,501,11,5000,J,1050,1182
2019,5,501,11,5010,J,572,633
2019,5,501,11,5110,J,1743,1907
2019,5,501,11,5120,J,441,509
2019,5,501,11,5130,J,416,504
2019,5,501,11,5140,J,824,847
2019,5,501,11,5160,J,985,1263
2019,5,501,11,5170,J,580,702
2019,5,501,11,5180,J,436,539
2019,5,501,11,6000,J,1246,1437
2019,5,501,11,6110,J,627,711
2019,5,501,11,6120,J,247,293
2019,5,501,11,6130,J,358,449
2019,5,501,11,6210,J,474,559
2019,5,501,11,6220,J,602,749
2019,5,501,11,6310,J,362,485
2019,5,501,11,7000,J,1693,1755
2019,5,501,11,7110,J,702,858
2019,5,501,11,7120,J,336,439
2019,5,501,11,7210,J,727,810
2019,5,501,11,7220,J,187,267
2019,5,501,11,7230,J,104,133
2019,5,501,12,2000,J,78,534
2019,5,501,12,2010,J,29,197
2019,5,501,12,2020,J,34,223
2019,5,501,12,2030,J,42,268
2019,5,501,12,2040,J,65,433
2019,5,501,12,2050,J,38,240
2019,5,501,12,2060,J,35,229
2019,5,501,12,2070,J,78,491
2019,5,501,12,2110,J,22,143
2019,5,501,12,2120,J,3,20
2019,5,501,12,2130,J,16,117
2019,5,501,12,2140,J,16,98
2019,5,501,12,2150,J,6,36
2019,5,501,12,3000,J,94,595
2019,5,501,12,3010,J,31,195
2019,5,501,12,3020,J,35,221
2019,5,501,12,3110,J,55,336
2019,5,501,12,3120,J,70,440
2019,5,501,12,3130,J,58,386
2019,5,501,12,3140,J,45,313
2019,5,501,12,3150,J,18,130
2019,5,501,12,4000,J,39,246
2019,5,501,12,4010,J,46,299
2019,5,501,12,4110,J,69,461
2019,5,501,12,4120,J,32,210
2019,5,501,12,4130,J,13,89
2019,5,501,12,4140,J,16,116
2019,5,501,12,5000,J,92,598
2019,5,501,12,5010,J,54,361
2019,5,501,12,5110,J,122,801
2019,5,501,12,5120,J,55,355
2019,5,501,12,5130,J,49,301
2019,5,501,12,5140,J,58,371
2019,5,501,12,5160,J,88,594
2019,5,501,12,5170,J,48,309
2019,5,501,12,5180,J,66,430
2019,5,501,12,6000,J,115,750
2019,5,501,12,6110,J,54,354
2019,5,501,12,6120,J,19,124
2019,5,501,12,6130,J,24,152
2019,5,501,12,6210,J,66,466
2019,5,501,12,6220,J,50,336
2019,5,501,12,6310,J,43,288
2019,5,501,12,7000,J,77,498
2019,5,501,12,7110,J,54,355
2019,5,501,12,7120,J,28,181
2019,5,501,12,7210,J,63,414
2019,5,501,12,7220,J,13,88
2019,5,501,12,7230,J,7,47
2019,5,501,13,2000,J,62,826
2019,5,501,13,2010,J,20,248
2019,5,501,13,2020,J,31,429
2019,5,501,13,2030,J,30,426
2019,5,501,13,2040,J,56,745
2019,5,501,13,2050,J,27,380
2019,5,501,13,2060,J,29,380
2019,5,501,13,2070,J,59,802
2019,5,501,13,2110,J,19,271
2019,5,501,13,2120,J,8,94
2019,5,501,13,2130,J,24,341
2019,5,501,13,2140,J,16,202
2019,5,501,13,2150,J,13,163
2019,5,501,13,3000,J,58,788
2019,5,501,13,3010,J,30,380
2019,5,501,13,3020,J,19,258
2019,5,501,13,3110,J,37,476
2019,5,501,13,3120,J,46,666
2019,5,501,13,3130,J,36,503
2019,5,501,13,3140,J,33,457
2019,5,501,13,3150,J,12,167
2019,5,501,13,4000,J,35,481
2019,5,501,13,4010,J,27,364
2019,5,501,13,4110,J,52,706
2019,5,501,13,4120,J,21,289
2019,5,501,13,4130,J,13,176
2019,5,501,13,4140,J,14,177
2019,5,501,13,5000,J,36,470
2019,5,501,13,5010,J,32,440
2019,5,501,13,5110,J,75,1003
2019,5,501,13,5120,J,22,270
2019,5,501,13,5130,J,27,351
2019,5,501,13,5140,J,21,268
2019,5,501,13,5160,J,55,759
2019,5,501,13,5170,J,40,547
2019,5,501,13,5180,J,55,774
2019,5,501,13,6000,J,64,867
2019,5,501,13,6110,J,40,569
2019,5,501,13,6120,J,13,188
2019,5,501,13,6130,J,17,215
2019,5,501,13,6210,J,25,339
2019,5,501,13,6220,J,50,695
2019,5,501,13,6310,J,40,535
2019,5,501,13,7000,J,56,801
2019,5,501,13,7110,J,31,426
2019,5,501,13,7120,J,15,191
2019,5,501,13,7210,J,44,640
2019,5,501,13,7220,J,18,250
2019,5,501,13,7230,J,15,200
2019,5,501,21,2000,J,32,736
2019,5,501,21,2010,J,6,148
2019,5,501,21,2020,J,22,529
2019,5,501,21,2030,J,17,413
2019,5,501,21,2040,J,27,642
2019,5,501,21,2050,J,18,404
2019,5,501,21,2060,J,21,511
2019,5,501,21,2070,J,29,687
2019,5,501,21,2110,J,9,205
2019,5,501,21,2120,J,6,143
2019,5,501,21,2130,J,6,150
2019,5,501,21,2140,J,4,93
2019,5,501,21,2150,J,7,169
2019,5,501,21,3000,J,25,583
2019,5,501,21,3010,J,12,291
2019,5,501,21,3020,J,5,111
2019,5,501,21,3110,J,20,481
2019,5,501,21,3120,J,28,676
2019,5,501,21,3130,J,15,369
2019,5,501,21,3140,J,9,222
2019,5,501,21,3150,J,6,131
2019,5,501,21,4000,J,17,415
2019,5,501,21,4010,J,8,189
2019,5,501,21,4110,J,14,318
2019,5,501,21,4120,J,11,265
2019,5,501,21,4130,J,7,177
2019,5,501,21,4140,J,6,137
2019,5,501,21,5000,J,26,622
2019,5,501,21,5010,J,17,414
2019,5,501,21,5110,J,45,1068
2019,5,501,21,5120,J,18,437
2019,5,501,21,5130,J,21,476
2019,5,501,21,5140,J,13,327
2019,5,501,21,5160,J,32,759
2019,5,501,21,5170,J,23,540
2019,5,501,21,5180,J,25,624
2019,5,501,21,6000,J,42,1047
2019,5,501,21,6110,J,25,595
2019,5,501,21,6120,J,5,124
2019,5,501,21,6130,J,7,161
2019,5,501,21,6210,J,12,269
2019,5,501,21,6220,J,21,500
2019,5,501,21,6310,J,16,369
2019,5,501,21,7000,J,43,1050
2019,5,501,21,7110,J,28,664
2019,5,501,21,7120,J,11,268
2019,5,501,21,7210,J,26,616
2019,5,501,21,7220,J,15,365
2019,5,501,21,7230,J,4,99
2019,5,501,22,2000,J,23,855
2019,5,501,22,2010,J,7,282
2019,5,501,22,2020,J,23,880
2019,5,501,22,2030,J,19,724
2019,5,501,22,2040,J,15,609
2019,5,501,22,2050,J,19,714
2019,5,501,22,2060,J,16,586
2019,5,501,22,2070,J,33,1280
2019,5,501,22,2110,J,17,625
2019,5,501,22,2120,J,3,97
2019,5,501,22,2130,J,14,506
2019,5,501,22,2140,J,7,279
2019,5,501,22,2150,J,2,67
2019,5,501,22,3000,J,16,619
2019,5,501,22,3010,J,13,499
2019,5,501,22,3020,J,10,380
2019,5,501,22,3110,J,24,890
2019,5,501,22,3120,J,30,1219
2019,5,501,22,3130,J,7,270
2019,5,501,22,3140,J,7,260
2019,5,501,22,3150,J,5,189
2019,5,501,22,4000,J,38,1454
2019,5,501,22,4010,J,27,1080
2019,5,501,22,4110,J,19,689
2019,5,501,22,4120,J,9,327
2019,5,501,22,4130,J,6,230
2019,5,501,22,4140,J,4,159
2019,5,501,22,5000,J,20,753
2019,5,501,22,5010,J,8,286
2019,5,501,22,5110,J,44,1718
2019,5,501,22,5120,J,15,550
2019,5,501,22,5130,J,19,758
2019,5,501,22,5140,J,8,333
2019,5,501,22,5160,J,30,1159
2019,5,501,22,5170,J,15,588
2019,5,501,22,5180,J,24,989
2019,5,501,22,6000,J,58,2198
2019,5,501,22,6110,J,10,395
2019,5,501,22,6120,J,13,504
2019,5,501,22,6130,J,10,379
2019,5,501,22,6210,J,7,258
2019,5,501,22,6220,J,32,1174
2019,5,501,22,6310,J,30,1151
2019,5,501,22,7000,J,68,2621
2019,5,501,22,7110,J,25,915
2019,5,501,22,7120,J,9,321
2019,5,501,22,7210,J,20,724
2019,5,501,22,7220,J,4,146
2019,5,501,22,7230,J,9,352
2019,5,501,31,2000,J,12,734
2019,5,501,31,2010,J,5,355
2019,5,501,31,2020,J,15,1195
2019,5,501,31,2030,J,14,974
2019,5,501,31,2040,J,28,2163
2019,5,501,31,2050,J,19,1448
2019,5,501,31,2060,J,14,1088
2019,5,501,31,2070,J,31,2208
2019,5,501,31,2110,J,6,399
2019,5,501,31,2120,J,1,74
2019,5,501,31,2130,J,7,451
2019,5,501,31,2140,J,10,647
2019,5,501,31,3000,J,29,2219
2019,5,501,31,3010,J,12,918
2019,5,501,31,3020,J,11,817
2019,5,501,31,3110,J,32,2235
2019,5,501,31,3120,J,36,2205
2019,5,501,31,3130,J,12,856
2019,5,501,31,3140,J,18,1360
2019,5,501,31,3150,J,10,736
2019,5,501,31,4000,J,35,2479
2019,5,501,31,4010,J,34,2294
2019,5,501,31,4110,J,17,1148
2019,5,501,31,4120,J,2,133
2019,5,501,31,4130,J,4,261
2019,5,501,31,4140,J,6,439
2019,5,501,31,5000,J,19,1404
2019,5,501,31,5010,J,34,2599
2019,5,501,31,5110,J,46,3165
2019,5,501,31,5120,J,14,1006
2019,5,501,31,5130,J,35,2531
2019,5,501,31,5140,J,8,576
2019,5,501,31,5160,J,38,2562
2019,5,501,31,5170,J,23,1653
2019,5,501,31,5180,J,24,1633
2019,5,501,31,6000,J,27,1725
2019,5,501,31,6110,J,26,1822
2019,5,501,31,6120,J,5,404
2019,5,501,31,6130,J,10,598
2019,5,501,31,6210,J,6,493
2019,5,501,31,6220,J,15,931
2019,5,501,31,6310,J,19,1212
2019,5,501,31,7000,J,20,1220
2019,5,501,31,7110,J,27,2081
2019,5,501,31,7120,J,14,892
2019,5,501,31,7210,J,15,1000
2019,5,501,31,7220,J,3,218
2019,5,501,31,7230,J,3,181
2019,5,501,43,2000,J,21,3327
2019,5,501,43,2010,J,6,919
2019,5,501,43,2020,J,49,7519
2019,5,501,43,2030,J,33,4982
2019,5,501,43,2040,J,48,6787
2019,5,501,43,2050,J,77,11704
2019,5,501,43,2060,J,25,3902
2019,5,501,43,2070,J,10,1847
2019,5,501,43,2110,J,2,484
2019,5,501,43,2120,J,1,184
2019,5,501,43,2130,J,5,982
2019,5,501,43,2140,J,3,409
2019,5,501,43,3000,J,45,6934
2019,5,501,43,3010,J,33,5412
2019,5,501,43,3020,J,17,2560
2019,5,501,43,3110,J,17,2586
2019,5,501,43,3120,J,12,2101
2019,5,501,43,3130,J,10,1500
2019,5,501,43,3140,J,9,1565
2019,5,501,43,3150,J,5,671
2019,5,501,43,4000,J,25,3936
2019,5,501,43,4010,J,15,2432
2019,5,501,43,4110,J,8,1248
2019,5,501,43,4120,J,7,1109
2019,5,501,43,4130,J,1,136
2019,5,501,43,4140,J,1,115
2019,5,501,43,5000,J,33,4631
2019,5,501,43,5010,J,35,5081
2019,5,501,43,5110,J,28,4349
2019,5,501,43,5120,J,16,2646
2019,5,501,43,5130,J,12,1896
2019,5,501,43,5140,J,11,2191
2019,5,501,43,5160,J,12,1741
2019,5,501,43,5170,J,9,1451
2019,5,501,43,5180,J,19,3152
2019,5,501,43,6000,J,15,2411
2019,5,501,43,6110,J,7,1074
2019,5,501,43,6120,J,3,432
2019,5,501,43,6130,J,2,448
2019,5,501,43,6210,J,4,654
2019,5,501,43,6220,J,10,1355
2019,5,501,43,6310,J,7,1535
2019,5,501,43,7000,J,22,3661
2019,5,501,43,7110,J,13,2177
2019,5,501,43,7210,J,17,2620
2019,5,501,43,7220,J,1,110
2019,5,501,43,7230,J,2,355
2019,5,501,51,2000,J,3,1140
2019,5,501,51,2010,J,1,364
2019,5,501,51,2020,J,9,3236
2019,5,501,51,2030,J,1,341
2019,5,501,51,2040,J,5,1979
2019,5,501,51,2050,J,9,3604
2019,5,501,51,2060,J,1,394
2019,5,501,51,2070,J,2,697
2019,5,501,51,2110,J,2,819
2019,5,501,51,3000,J,4,1365
2019,5,501,51,3010,J,2,791
2019,5,501,51,3020,J,1,389
2019,5,501,51,3110,J,1,337
2019,5,501,51,3120,J,1,352
2019,5,501,51,3140,J,2,823
2019,5,501,51,4000,J,1,473
2019,5,501,51,4110,J,1,453
2019,5,501,51,5000,J,3,1109
2019,5,501,51,5110,J,1,306
2019,5,501,51,5120,J,2,757
2019,5,501,51,5160,J,2,847
2019,5,501,51,5180,J,1,495
2019,5,501,51,6000,J,1,476
2019,5,501,51,6110,J,2,749
2019,5,501,51,6130,J,1,301
2019,5,501,51,7000,J,1,389
2019,5,501,51,7210,J,2,712
2019,5,501,61,2020,J,1,543
2019,5,501,61,2040,J,1,588
2019,5,501,61,2050,J,2,1073
2019,5,501,61,2060,J,1,578
2019,5,501,61,2070,J,1,719
2019,5,501,61,2110,J,1,555
2019,5,501,61,4010,J,1,653
2019,5,501,61,5110,J,3,2096
2019,5,501,61,5120,J,1,672
2019,5,501,61,5130,J,4,2372
2019,5,501,61,5140,J,1,829
2019,5,501,61,5160,J,2,1286
2019,5,501,61,5180,J,1,636
2019,5,501,61,6000,J,1,886
2019,5,501,61,6110,J,1,505
2019,5,501,61,7000,J,2,1059
2019,5,501,73,5140,J,1,1271
2019,5,501,73,5160,J,2,3800
2019,5,501,73,6000,J,1,1865
2019,5,501,73,6220,J,1,1287
2019,5,508,11,2000,J,2303,3784
2019,5,508,11,2010,J,727,1003
2019,5,508,11,2020,J,839,1093
2019,5,508,11,2030,J,1269,2071
2019,5,508,11,2040,J,1323,2031
2019,5,508,11,2050,J,363,424
2019,5,508,11,2060,J,565,814
2019,5,508,11,2070,J,750,1011
2019,5,508,11,2110,J,150,194
2019,5,508,11,2120,J,22,32
2019,5,508,11,2130,J,226,286
2019,5,508,11,2140,J,260,331
2019,5,508,11,2150,J,47,71
2019,5,508,11,3000,J,1952,3257
2019,5,508,11,3010,J,555,816
2019,5,508,11,3020,J,394,614
2019,5,508,11,3110,J,585,856
2019,5,508,11,3120,J,612,985
2019,5,508,11,3130,J,598,819
2019,5,508,11,3140,J,249,356
2019,5,508,11,3150,J,117,162
2019,5,508,11,4000,J,743,1043
2019,5,508,11,4010,J,616,794
2019,5,508,11,4110,J,502,738
2019,5,508,11,4120,J,202,359
2019,5,508,11,4130,J,76,112
2019,5,508,11,4140,J,156,194
2019,5,508,11,5000,J,1466,2309
2019,5,508,11,5010,J,483,689
2019,5,508,11,5110,J,1182,1841
2019,5,508,11,5120,J,616,806
2019,5,508,11,5130,J,624,955
2019,5,508,11,5140,J,595,836
2019,5,508,11,5160,J,1176,1709
2019,5,508,11,5170,J,623,965
2019,5,508,11,5180,J,861,1085
2019,5,508,11,6000,J,867,1112
2019,5,508,11,6110,J,398,524
2019,5,508,11,6120,J,160,192
2019,5,508,11,6130,J,291,388
2019,5,508,11,6210,J,324,402
2019,5,508,11,6220,J,495,691
2019,5,508,11,6310,J,644,829
2019,5,508,11,7000,J,808,1135
2019,5,508,11,7110,J,468,754
2019,5,508,11,7120,J,298,454
2019,5,508,11,7210,J,575,804
2019,5,508,11,7220,J,117,159
2019,5,508,11,7230,J,90,133
2019,5,508,12,2000,J,499,3250
2019,5,508,12,2010,J,102,655
2019,5,508,12,2020,J,82,518
2019,5,508,12,2030,J,229,1439
2019,5,508,12,2040,J,268,1735
2019,5,508,12,2050,J,49,331
2019,5,508,12,2060,J,93,603
2019,5,508,12,2070,J,90,573
2019,5,508,12,2110,J,14,91
2019,5,508,12,2120,J,5,34
2019,5,508,12,2130,J,46,296
2019,5,508,12,2140,J,20,126
2019,5,508,12,2150,J,7,49
2019,5,508,12,3000,J,408,2661
2019,5,508,12,3010,J,69,449
2019,5,508,12,3020,J,79,516
2019,5,508,12,3110,J,115,733
2019,5,508,12,3120,J,125,805
2019,5,508,12,3130,J,98,656
2019,5,508,12,3140,J,23,149
2019,5,508,12,3150,J,20,132
2019,5,508,12,4000,J,88,551
2019,5,508,12,4010,J,71,465
2019,5,508,12,4110,J,120,793
2019,5,508,12,4120,J,45,296
2019,5,508,12,4130,J,12,81
2019,5,508,12,4140,J,13,80
2019,5,508,12,5000,J,265,1693
2019,5,508,12,5010,J,90,583
2019,5,508,12,5110,J,226,1475
2019,5,508,12,5120,J,75,490
2019,5,508,12,5130,J,123,789
2019,5,508,12,5140,J,76,467
2019,5,508,12,5160,J,225,1429
2019,5,508,12,5170,J,164,1067
2019,5,508,12,5180,J,112,713
2019,5,508,12,6000,J,129,836
2019,5,508,12,6110,J,51,346
2019,5,508,12,6120,J,29,181
2019,5,508,12,6130,J,31,200
2019,5,508,12,6210,J,43,260
2019,5,508,12,6220,J,99,648
2019,5,508,12,6310,J,86,537
2019,5,508,12,7000,J,130,841
2019,5,508,12,7110,J,67,456
2019,5,508,12,7120,J,42,269
2019,5,508,12,7210,J,119,781
2019,5,508,12,7220,J,25,161
2019,5,508,12,7230,J,28,188
2019,5,508,13,2000,J,259,3471
2019,5,508,13,2010,J,47,610
2019,5,508,13,2020,J,47,678
2019,5,508,13,2030,J,113,1531
2019,5,508,13,2040,J,141,1854
2019,5,508,13,2050,J,17,220
2019,5,508,13,2060,J,40,527
2019,5,508,13,2070,J,45,592
2019,5,508,13,2110,J,27,365
2019,5,508,13,2120,J,7,94
2019,5,508,13,2130,J,33,416
2019,5,508,13,2140,J,27,365
2019,5,508,13,2150,J,8,108
2019,5,508,13,3000,J,199,2615
2019,5,508,13,3010,J,42,605
2019,5,508,13,3020,J,52,699
2019,5,508,13,3110,J,105,1402
2019,5,508,13,3120,J,112,1558
2019,5,508,13,3130,J,88,1216
2019,5,508,13,3140,J,40,523
2019,5,508,13,3150,J,20,268
2019,5,508,13,4000,J,55,763
2019,5,508,13,4010,J,57,759
2019,5,508,13,4110,J,65,906
2019,5,508,13,4120,J,34,462
2019,5,508,13,4130,J,25,325
2019,5,508,13,4140,J,14,188
2019,5,508,13,5000,J,161,2158
2019,5,508,13,5010,J,43,569
2019,5,508,13,5110,J,169,2317
2019,5,508,13,5120,J,35,453
2019,5,508,13,5130,J,66,922
2019,5,508,13,5140,J,41,590
2019,5,508,13,5160,J,192,2635
2019,5,508,13,5170,J,120,1645
2019,5,508,13,5180,J,64,846
2019,5,508,13,6000,J,92,1177
2019,5,508,13,6110,J,52,679
2019,5,508,13,6120,J,18,231
2019,5,508,13,6130,J,30,393
2019,5,508,13,6210,J,20,261
2019,5,508,13,6220,J,90,1252
2019,5,508,13,6310,J,41,542
